phase,number,ga_rmse,abs_dTrP,state,parent_trial_id,seed,epochs,cfg_L,cfg_hidden,cfg_epochs,cfg_seed,cfg_print_every,cfg_logfile,cfg_csv,cfg_lr,cfg_w_plaq,cfg_w_wil11,cfg_w_wil12,cfg_w_wil22,cfg_w_wil13,cfg_w_wil23,cfg_w_cr,cfg_w_unitary,cfg_w_phi_smooth,cfg_w_theta_smooth,cfg_w_phi_l2,cfg_use_huber,cfg_huber_delta_wil,cfg_huber_delta_cr,cfg_teacher_seed,param_lr,param_use_huber,param_w_plaq,param_w_unitary,param_w_phi_smooth,param_w_theta_smooth,param_w_phi_l2,param_huber_delta_wil,param_huber_delta_cr
base,328,0.3643151521682739,0.1466849446296692,1,,42,300,4,32,300,42,200,,,0.003493849731855633,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.0469764246708733,0.05168733221792483,0.01704592496234259,0.0017419645362123444,False,0.003094425706198823,0.00624983267049723,20250923,0.003493849731855633,False,0.024435402597364972,0.0469764246708733,0.05168733221792483,0.01704592496234259,0.0017419645362123444,0.003094425706198823,0.00624983267049723
base,120,0.36433738470077515,0.3809734582901001,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03128911405265599,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.03924299609657455,0.03183094253032967,0.00171709251928804,True,0.002649407438159711,0.005986102350320905,20250923,0.0035621939574188867,True,0.03128911405265599,0.13311281804059927,0.03924299609657455,0.03183094253032967,0.00171709251928804,0.002649407438159711,0.005986102350320905
base,193,0.36480429768562317,0.1942422091960907,1,,42,300,4,32,300,42,200,,,0.004157935399969351,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.12711479929620992,0.0394423904172735,0.03780816291652277,0.0016422963276282749,False,0.006754625054188376,0.01464633643741786,20250923,0.004157935399969351,False,0.05014740192541536,0.12711479929620992,0.0394423904172735,0.03780816291652277,0.0016422963276282749,0.006754625054188376,0.01464633643741786
base,337,0.3648795485496521,0.34484443068504333,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03167921032868738,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05363202390765705,0.02227078328864421,0.0014871668504089714,False,0.007751320554953205,0.012284904565261023,20250923,0.0035621939574188867,False,0.03167921032868738,0.13311281804059927,0.05363202390765705,0.02227078328864421,0.0014871668504089714,0.007751320554953205,0.012284904565261023
base,233,0.3654976785182953,0.8052597045898438,1,,42,300,4,32,300,42,200,,,0.0030919079763148958,0.025213460094048845,0.1,0.28,0.2,0.22,0.18,0.2,0.106236750333909,0.05754878776656815,0.041176376267764984,0.0014871668504089714,False,0.002404059625047921,0.012284904565261023,20250923,0.0030919079763148958,False,0.025213460094048845,0.106236750333909,0.05754878776656815,0.041176376267764984,0.0014871668504089714,0.002404059625047921,0.012284904565261023
base,202,0.36694154143333435,0.17301610112190247,1,,42,300,4,32,300,42,200,,,0.003493849731855633,0.05347317910975137,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.03247182927686796,0.03543305265867652,0.0017419645362123444,False,0.007751320554953205,0.00624983267049723,20250923,0.003493849731855633,False,0.05347317910975137,0.13311281804059927,0.03247182927686796,0.03543305265867652,0.0017419645362123444,0.007751320554953205,0.00624983267049723
base,270,0.36694154143333435,0.17301610112190247,1,,42,300,4,32,300,42,200,,,0.003493849731855633,0.05347317910975137,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.03247182927686796,0.03543305265867652,0.0017419645362123444,False,0.007751320554953205,0.00624983267049723,20250923,0.003493849731855633,False,0.05347317910975137,0.13311281804059927,0.03247182927686796,0.03543305265867652,0.0017419645362123444,0.007751320554953205,0.00624983267049723
base,217,0.36831897497177124,0.3580280542373657,1,,42,300,4,32,300,42,200,,,0.0030919079763148958,0.025250315474981567,0.1,0.28,0.2,0.22,0.18,0.2,0.106236750333909,0.05363202390765705,0.01697363270216913,0.0014871668504089714,False,0.002404059625047921,0.012284904565261023,20250923,0.0030919079763148958,False,0.025250315474981567,0.106236750333909,0.05363202390765705,0.01697363270216913,0.0014871668504089714,0.002404059625047921,0.012284904565261023
base,248,0.36855027079582214,0.5043904781341553,1,,42,300,4,32,300,42,200,,,0.004541322209870849,0.055122432309401184,0.1,0.28,0.2,0.22,0.18,0.2,0.024953810201177484,0.0394423904172735,0.027814879971763268,0.007550820544557825,False,0.00955155915585546,0.007936440233500168,20250923,0.004541322209870849,False,0.055122432309401184,0.024953810201177484,0.0394423904172735,0.027814879971763268,0.007550820544557825,0.00955155915585546,0.007936440233500168
base,321,0.3690444231033325,0.33287739753723145,1,,42,300,4,32,300,42,200,,,0.004157935399969351,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.12711479929620992,0.0394423904172735,0.03780816291652277,0.0008243703228256983,False,0.003805521848844679,0.011982554184987608,20250923,0.004157935399969351,False,0.05014740192541536,0.12711479929620992,0.0394423904172735,0.03780816291652277,0.0008243703228256983,0.003805521848844679,0.011982554184987608
base,11,0.3699146509170532,0.24783951044082642,1,,42,300,4,32,300,42,200,,,0.003175190914300477,0.055861338625624035,0.1,0.28,0.2,0.22,0.18,0.2,0.15338301716570069,0.05531841430093314,0.02821892744114103,0.006468709252661753,True,0.006679223635476834,0.013002766094109377,20250923,0.003175190914300477,True,0.055861338625624035,0.15338301716570069,0.05531841430093314,0.02821892744114103,0.006468709252661753,0.006679223635476834,0.013002766094109377
base,187,0.3707181513309479,0.8762513399124146,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.025250315474981567,0.1,0.28,0.2,0.22,0.18,0.2,0.106236750333909,0.05363202390765705,0.03780816291652277,0.007294854520925368,False,0.002404059625047921,0.005986102350320905,20250923,0.0035621939574188867,False,0.025250315474981567,0.106236750333909,0.05363202390765705,0.03780816291652277,0.007294854520925368,0.002404059625047921,0.005986102350320905
base,345,0.3735005259513855,0.05981075018644333,1,,42,300,4,32,300,42,200,,,0.0063539200109792,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.03941021735023271,0.03851836750851413,0.0016422963276282749,False,0.0023699576599635875,0.004660786054509808,20250923,0.0063539200109792,False,0.027581833233185565,0.1661121029319328,0.03941021735023271,0.03851836750851413,0.0016422963276282749,0.0023699576599635875,0.004660786054509808
base,130,0.3758585453033447,0.2878161370754242,1,,42,300,4,32,300,42,200,,,0.005456818901313993,0.037566241747614734,0.1,0.28,0.2,0.22,0.18,0.2,0.14725235654866164,0.030002110784269717,0.032488471085792656,0.0005240102439478647,True,0.005578317063743688,0.005565012135407524,20250923,0.005456818901313993,True,0.037566241747614734,0.14725235654866164,0.030002110784269717,0.032488471085792656,0.0005240102439478647,0.005578317063743688,0.005565012135407524
base,224,0.37622466683387756,0.6439464688301086,1,,42,300,4,32,300,42,200,,,0.0035107305618389743,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05508615015478824,0.039921235283937644,0.0009392686822436443,True,0.004213607610751726,0.0066403970004780145,20250923,0.0035107305618389743,True,0.058410494547758166,0.13311281804059927,0.05508615015478824,0.039921235283937644,0.0009392686822436443,0.004213607610751726,0.0066403970004780145
base,262,0.37640470266342163,0.18937939405441284,1,,42,300,4,32,300,42,200,,,0.003109637015140194,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.08789015653546865,0.05508615015478824,0.01704592496234259,0.0016720448746557317,False,0.00955155915585546,0.012076552877038897,20250923,0.003109637015140194,False,0.058410494547758166,0.08789015653546865,0.05508615015478824,0.01704592496234259,0.0016720448746557317,0.00955155915585546,0.012076552877038897
base,144,0.37679487466812134,0.3600456416606903,1,,42,300,4,32,300,42,200,,,0.004634604368358025,0.057814212585880834,0.1,0.28,0.2,0.22,0.18,0.2,0.165862511337269,0.03485215550962569,0.04063996595774842,0.0016720448746557317,True,0.00955155915585546,0.01544837443902471,20250923,0.004634604368358025,True,0.057814212585880834,0.165862511337269,0.03485215550962569,0.04063996595774842,0.0016720448746557317,0.00955155915585546,0.01544837443902471
base,311,0.3777186870574951,0.2590954899787903,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.1709114872610174,0.041332247521350576,0.01704592496234259,0.0050096016011145685,False,0.002649407438159711,0.011982554184987608,20250923,0.0035621939574188867,False,0.024435402597364972,0.1709114872610174,0.041332247521350576,0.01704592496234259,0.0050096016011145685,0.002649407438159711,0.011982554184987608
base,101,0.37783172726631165,0.46110114455223083,1,,42,300,4,32,300,42,200,,,0.003109637015140194,0.025250315474981567,0.1,0.28,0.2,0.22,0.18,0.2,0.08789015653546865,0.05168733221792483,0.02978387333547468,0.0014871668504089714,True,0.002404059625047921,0.009828044116536663,20250923,0.003109637015140194,True,0.025250315474981567,0.08789015653546865,0.05168733221792483,0.02978387333547468,0.0014871668504089714,0.002404059625047921,0.009828044116536663
base,91,0.37843263149261475,0.48085618019104004,1,,42,300,4,32,300,42,200,,,0.0039996585734940115,0.032881975141861926,0.1,0.28,0.2,0.22,0.18,0.2,0.035960748870557446,0.050581830454962826,0.027845641722085174,0.009555249560715578,True,0.008849569494057836,0.00681054374288722,20250923,0.0039996585734940115,True,0.032881975141861926,0.035960748870557446,0.050581830454962826,0.027845641722085174,0.009555249560715578,0.008849569494057836,0.00681054374288722
base,231,0.3784564137458801,0.6323166489601135,1,,42,300,4,32,300,42,200,,,0.004157935399969351,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.0433694673651319,0.02249493806460027,0.0016422963276282749,False,0.004868318426556117,0.00624983267049723,20250923,0.004157935399969351,False,0.05014740192541536,0.13311281804059927,0.0433694673651319,0.02249493806460027,0.0016422963276282749,0.004868318426556117,0.00624983267049723
base,470,0.3791155517101288,0.536803662776947,1,,42,300,4,32,300,42,200,,,0.0063539200109792,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.08045398085597756,0.0394423904172735,0.027814879971763268,0.0016422963276282749,False,0.004646842572151072,0.004660786054509808,20250923,0.0063539200109792,False,0.05014740192541536,0.08045398085597756,0.0394423904172735,0.027814879971763268,0.0016422963276282749,0.004646842572151072,0.004660786054509808
base,239,0.37991219758987427,0.24862858653068542,1,,42,300,4,32,300,42,200,,,0.003109637015140194,0.02520240846142744,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.048658873038264744,0.027814879971763268,0.0016422963276282749,False,0.0023699576599635875,0.007936440233500168,20250923,0.003109637015140194,False,0.02520240846142744,0.1661121029319328,0.048658873038264744,0.027814879971763268,0.0016422963276282749,0.0023699576599635875,0.007936440233500168
base,81,0.37994030117988586,0.3798924386501312,1,,42,300,4,32,300,42,200,,,0.004341754687028428,0.05073135432525912,0.1,0.28,0.2,0.22,0.18,0.2,0.1456259712648779,0.038353199188829554,0.04271943258605776,0.006939277165142464,True,0.0057893353912743615,0.004891130272632027,20250923,0.004341754687028428,True,0.05073135432525912,0.1456259712648779,0.038353199188829554,0.04271943258605776,0.006939277165142464,0.0057893353912743615,0.004891130272632027
base,249,0.38020166754722595,0.19276854395866394,1,,42,300,4,32,300,42,200,,,0.003493849731855633,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.02527052987565421,0.03247182927686796,0.03393890667200601,0.0016720448746557317,False,0.006611822007739404,0.014490873322925606,20250923,0.003493849731855633,False,0.058410494547758166,0.02527052987565421,0.03247182927686796,0.03393890667200601,0.0016720448746557317,0.006611822007739404,0.014490873322925606
base,359,0.3809778690338135,0.19721418619155884,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.14725235654866164,0.05363202390765705,0.039921235283937644,0.0013049444499198942,False,0.00955155915585546,0.01544837443902471,20250923,0.0035621939574188867,False,0.058410494547758166,0.14725235654866164,0.05363202390765705,0.039921235283937644,0.0013049444499198942,0.00955155915585546,0.01544837443902471
base,316,0.38163456320762634,0.27517107129096985,1,,42,300,4,32,300,42,200,,,0.003109637015140194,0.02520240846142744,0.1,0.28,0.2,0.22,0.18,0.2,0.1761368002044544,0.04801302888443011,0.01704592496234259,0.003215298941843531,False,0.007639310078204631,0.008221856204124878,20250923,0.003109637015140194,False,0.02520240846142744,0.1761368002044544,0.04801302888443011,0.01704592496234259,0.003215298941843531,0.007639310078204631,0.008221856204124878
base,232,0.3817005455493927,0.2929563522338867,1,,42,300,4,32,300,42,200,,,0.004541322209870849,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.0362327833148814,0.03606936377843656,0.0258721243266143,0.007550820544557825,True,0.005976298713557774,0.008357714711164062,20250923,0.004541322209870849,True,0.058410494547758166,0.0362327833148814,0.03606936377843656,0.0258721243266143,0.007550820544557825,0.005976298713557774,0.008357714711164062
base,184,0.38209542632102966,0.1876789927482605,1,,42,300,4,32,300,42,200,,,0.003548547326960476,0.03128911405265599,0.1,0.28,0.2,0.22,0.18,0.2,0.07479083839496972,0.03924299609657455,0.035949125101108446,0.004395536800790681,True,0.0030032195047247838,0.005986102350320905,20250923,0.003548547326960476,True,0.03128911405265599,0.07479083839496972,0.03924299609657455,0.035949125101108446,0.004395536800790681,0.0030032195047247838,0.005986102350320905
base,362,0.3826359808444977,0.41081199049949646,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.19088242378470896,0.03941021735023271,0.027814879971763268,0.0016422963276282749,True,0.002649407438159711,0.007443143838429218,20250923,0.006204523441828006,True,0.027581833233185565,0.19088242378470896,0.03941021735023271,0.027814879971763268,0.0016422963276282749,0.002649407438159711,0.007443143838429218
base,454,0.3827205002307892,0.9177058339118958,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.03531475732722501,0.1,0.28,0.2,0.22,0.18,0.2,0.08045398085597756,0.03941021735023271,0.027814879971763268,0.001370983452487797,False,0.004646842572151072,0.01464633643741786,20250923,0.006204523441828006,False,0.03531475732722501,0.08045398085597756,0.03941021735023271,0.027814879971763268,0.001370983452487797,0.004646842572151072,0.01464633643741786
base,253,0.3829211890697479,0.34306204319000244,1,,42,300,4,32,300,42,200,,,0.004157935399969351,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.12711479929620992,0.05799258303851594,0.03780816291652277,0.00171709251928804,False,0.00802089317613366,0.009201556844546965,20250923,0.004157935399969351,False,0.027581833233185565,0.12711479929620992,0.05799258303851594,0.03780816291652277,0.00171709251928804,0.00802089317613366,0.009201556844546965
base,219,0.383287250995636,0.3223434090614319,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.09892458855918614,0.03924299609657455,0.035949125101108446,0.004395536800790681,False,0.007751320554953205,0.005986102350320905,20250923,0.0035621939574188867,False,0.03677886835487656,0.09892458855918614,0.03924299609657455,0.035949125101108446,0.004395536800790681,0.007751320554953205,0.005986102350320905
base,134,0.3833605945110321,0.4984895884990692,1,,42,300,4,32,300,42,200,,,0.004341754687028428,0.05073135432525912,0.1,0.28,0.2,0.22,0.18,0.2,0.15338301716570069,0.038353199188829554,0.04271943258605776,0.006468709252661753,True,0.0057893353912743615,0.004891130272632027,20250923,0.004341754687028428,True,0.05073135432525912,0.15338301716570069,0.038353199188829554,0.04271943258605776,0.006468709252661753,0.0057893353912743615,0.004891130272632027
base,167,0.38394656777381897,0.2751765549182892,1,,42,300,4,32,300,42,200,,,0.003109637015140194,0.025250315474981567,0.1,0.28,0.2,0.22,0.18,0.2,0.08789015653546865,0.05168733221792483,0.02978387333547468,0.0014871668504089714,True,0.003818795992855088,0.009828044116536663,20250923,0.003109637015140194,True,0.025250315474981567,0.08789015653546865,0.05168733221792483,0.02978387333547468,0.0014871668504089714,0.003818795992855088,0.009828044116536663
base,330,0.3839671313762665,0.23395085334777832,1,,42,300,4,32,300,42,200,,,0.004157935399969351,0.039976649232432965,0.1,0.28,0.2,0.22,0.18,0.2,0.15109713037527878,0.041332247521350576,0.03780816291652277,0.007294854520925368,False,0.006754625054188376,0.01464633643741786,20250923,0.004157935399969351,False,0.039976649232432965,0.15109713037527878,0.041332247521350576,0.03780816291652277,0.007294854520925368,0.006754625054188376,0.01464633643741786
base,453,0.38406291604042053,0.6301069259643555,1,,42,300,4,32,300,42,200,,,0.0063539200109792,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.0394423904172735,0.030642421374027614,0.008675716648069593,False,0.0061327578513601785,0.008101191522695115,20250923,0.0063539200109792,False,0.05014740192541536,0.13311281804059927,0.0394423904172735,0.030642421374027614,0.008675716648069593,0.0061327578513601785,0.008101191522695115
base,385,0.38432106375694275,0.31308868527412415,1,,42,300,4,32,300,42,200,,,0.005286840052023232,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.007294854520925368,False,0.003094425706198823,0.00624983267049723,20250923,0.005286840052023232,False,0.024435402597364972,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.007294854520925368,0.003094425706198823,0.00624983267049723
base,310,0.3852732181549072,0.412046879529953,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03167921032868738,0.1,0.28,0.2,0.22,0.18,0.2,0.0362327833148814,0.04280632393370206,0.03183094253032967,0.002235981219398213,True,0.002404059625047921,0.008357714711164062,20250923,0.0035621939574188867,True,0.03167921032868738,0.0362327833148814,0.04280632393370206,0.03183094253032967,0.002235981219398213,0.002404059625047921,0.008357714711164062
base,116,0.3857818841934204,0.2638440430164337,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.024900389718920293,0.1,0.28,0.2,0.22,0.18,0.2,0.05877267654775817,0.04435059879604776,0.03183094253032967,0.00171709251928804,False,0.0046272864603270365,0.007234423534334908,20250923,0.006204523441828006,False,0.024900389718920293,0.05877267654775817,0.04435059879604776,0.03183094253032967,0.00171709251928804,0.0046272864603270365,0.007234423534334908
base,478,0.3869231939315796,0.394779235124588,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.039921235283937644,0.005206359205710567,False,0.00955155915585546,0.00624983267049723,20250923,0.0035621939574188867,False,0.03677886835487656,0.13311281804059927,0.05168733221792483,0.039921235283937644,0.005206359205710567,0.00955155915585546,0.00624983267049723
base,179,0.3870808184146881,0.33691662549972534,1,,42,300,4,32,300,42,200,,,0.004984937771387494,0.0552746960731495,0.1,0.28,0.2,0.22,0.18,0.2,0.14657070870606936,0.038353199188829554,0.035949125101108446,0.004395536800790681,True,0.005976298713557774,0.013373360990184355,20250923,0.004984937771387494,True,0.0552746960731495,0.14657070870606936,0.038353199188829554,0.035949125101108446,0.004395536800790681,0.005976298713557774,0.013373360990184355
base,100,0.38810908794403076,0.3989339768886566,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03128911405265599,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.04965747828446339,0.03608103343160529,0.005699660802922073,False,0.0022834155605108136,0.005986102350320905,20250923,0.0035621939574188867,False,0.03128911405265599,0.13311281804059927,0.04965747828446339,0.03608103343160529,0.005699660802922073,0.0022834155605108136,0.005986102350320905
base,283,0.38938623666763306,0.5319215059280396,1,,42,300,4,32,300,42,200,,,0.003548547326960476,0.043529750060849526,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.04715793906181409,0.030642421374027614,0.0022369106644461057,False,0.006679223635476834,0.008181924690845744,20250923,0.003548547326960476,False,0.043529750060849526,0.1661121029319328,0.04715793906181409,0.030642421374027614,0.0022369106644461057,0.006679223635476834,0.008181924690845744
base,247,0.38950270414352417,0.12897136807441711,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03167921032868738,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05363202390765705,0.03780816291652277,0.0014871668504089714,False,0.002404059625047921,0.012284904565261023,20250923,0.0035621939574188867,False,0.03167921032868738,0.13311281804059927,0.05363202390765705,0.03780816291652277,0.0014871668504089714,0.002404059625047921,0.012284904565261023
base,121,0.3900347352027893,0.8057209253311157,1,,42,300,4,32,300,42,200,,,0.007010710156415537,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.17243620591534808,0.057749696071353426,0.044080150152449094,0.007550820544557825,False,0.00955155915585546,0.011902029531981514,20250923,0.007010710156415537,False,0.058410494547758166,0.17243620591534808,0.057749696071353426,0.044080150152449094,0.007550820544557825,0.00955155915585546,0.011902029531981514
base,256,0.3904598355293274,0.21023419499397278,1,,42,300,4,32,300,42,200,,,0.004306199763375791,0.05023861051316454,0.1,0.28,0.2,0.22,0.18,0.2,0.14725235654866164,0.041332247521350576,0.03780816291652277,0.001370983452487797,False,0.0026673638414511256,0.011982554184987608,20250923,0.004306199763375791,False,0.05023861051316454,0.14725235654866164,0.041332247521350576,0.03780816291652277,0.001370983452487797,0.0026673638414511256,0.011982554184987608
base,347,0.39087560772895813,0.18047338724136353,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.02249493806460027,0.0021485732794660887,False,0.007751320554953205,0.005624086267024151,20250923,0.0035621939574188867,False,0.03677886835487656,0.13311281804059927,0.05168733221792483,0.02249493806460027,0.0021485732794660887,0.007751320554953205,0.005624086267024151
base,212,0.3908807039260864,0.294595867395401,1,,42,300,4,32,300,42,200,,,0.0063539200109792,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.0394423904172735,0.030642421374027614,0.0009384808479159229,False,0.0073894291662154575,0.004660786054509808,20250923,0.0063539200109792,False,0.05014740192541536,0.1661121029319328,0.0394423904172735,0.030642421374027614,0.0009384808479159229,0.0073894291662154575,0.004660786054509808
base,157,0.3909949064254761,0.7305967807769775,1,,42,300,4,32,300,42,200,,,0.0035107305618389743,0.05679518038689478,0.1,0.28,0.2,0.22,0.18,0.2,0.1163392362949889,0.030002110784269717,0.03225005772718284,0.0009392686822436443,True,0.004331815414323294,0.0066403970004780145,20250923,0.0035107305618389743,True,0.05679518038689478,0.1163392362949889,0.030002110784269717,0.03225005772718284,0.0009392686822436443,0.004331815414323294,0.0066403970004780145
base,320,0.3910740613937378,0.670851469039917,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.039976649232432965,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.046761708068622426,0.01704592496234259,0.007294854520925368,False,0.003094425706198823,0.005986102350320905,20250923,0.0035621939574188867,False,0.039976649232432965,0.13311281804059927,0.046761708068622426,0.01704592496234259,0.007294854520925368,0.003094425706198823,0.005986102350320905
base,135,0.3914846181869507,0.3938485085964203,1,,42,300,4,32,300,42,200,,,0.00406634296512162,0.05679518038689478,0.1,0.28,0.2,0.22,0.18,0.2,0.18276408298244953,0.0587306443987381,0.038174289418779914,0.0005549299091757224,True,0.004331815414323294,0.014337045476963111,20250923,0.00406634296512162,True,0.05679518038689478,0.18276408298244953,0.0587306443987381,0.038174289418779914,0.0005549299091757224,0.004331815414323294,0.014337045476963111
base,141,0.39175036549568176,0.7407959699630737,1,,42,300,4,32,300,42,200,,,0.006243230317039955,0.032881975141861926,0.1,0.28,0.2,0.22,0.18,0.2,0.13272549452560686,0.05162111353893905,0.027845641722085174,0.0016720448746557317,True,0.00955155915585546,0.00681054374288722,20250923,0.006243230317039955,True,0.032881975141861926,0.13272549452560686,0.05162111353893905,0.027845641722085174,0.0016720448746557317,0.00955155915585546,0.00681054374288722
base,216,0.3926294147968292,0.8837569355964661,1,,42,300,4,32,300,42,200,,,0.0050614474793813065,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.03068370185909159,0.04000466794886905,0.024476591976782987,0.004395536800790681,True,0.005976298713557774,0.01544837443902471,20250923,0.0050614474793813065,True,0.027581833233185565,0.03068370185909159,0.04000466794886905,0.024476591976782987,0.004395536800790681,0.005976298713557774,0.01544837443902471
base,145,0.3929026424884796,0.15081888437271118,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.15338301716570069,0.03941021735023271,0.02821892744114103,0.00171709251928804,True,0.00802089317613366,0.013002766094109377,20250923,0.006204523441828006,True,0.027581833233185565,0.15338301716570069,0.03941021735023271,0.02821892744114103,0.00171709251928804,0.00802089317613366,0.013002766094109377
base,458,0.39311593770980835,0.599574863910675,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.08045398085597756,0.041332247521350576,0.03130277202337378,0.007294854520925368,False,0.004646842572151072,0.011982554184987608,20250923,0.0035621939574188867,False,0.027581833233185565,0.08045398085597756,0.041332247521350576,0.03130277202337378,0.007294854520925368,0.004646842572151072,0.011982554184987608
base,238,0.39317163825035095,0.24369314312934875,1,,42,300,4,32,300,42,200,,,0.003493849731855633,0.05067467619742075,0.1,0.28,0.2,0.22,0.18,0.2,0.02527052987565421,0.03247182927686796,0.03543305265867652,0.0016720448746557317,True,0.006679223635476834,0.014490873322925606,20250923,0.003493849731855633,True,0.05067467619742075,0.02527052987565421,0.03247182927686796,0.03543305265867652,0.0016720448746557317,0.006679223635476834,0.014490873322925606
base,115,0.39319461584091187,0.1830630600452423,1,,42,300,4,32,300,42,200,,,0.003493849731855633,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.02527052987565421,0.03247182927686796,0.03543305265867652,0.0016720448746557317,True,0.006611822007739404,0.014490873322925606,20250923,0.003493849731855633,True,0.058410494547758166,0.02527052987565421,0.03247182927686796,0.03543305265867652,0.0016720448746557317,0.006611822007739404,0.014490873322925606
base,222,0.39320918917655945,1.1104124784469604,1,,42,300,4,32,300,42,200,,,0.0063539200109792,0.05607404637299522,0.1,0.28,0.2,0.22,0.18,0.2,0.14725235654866164,0.0394423904172735,0.035949125101108446,0.004395536800790681,True,0.0023699576599635875,0.004660786054509808,20250923,0.0063539200109792,True,0.05607404637299522,0.14725235654866164,0.0394423904172735,0.035949125101108446,0.004395536800790681,0.0023699576599635875,0.004660786054509808
base,55,0.3935711085796356,0.21242815256118774,1,,42,300,4,32,300,42,200,,,0.004634604368358025,0.04529971500021985,0.1,0.28,0.2,0.22,0.18,0.2,0.0469764246708733,0.03802702671105107,0.02074087321311517,0.0009392686822436443,True,0.0031307506367571816,0.0066403970004780145,20250923,0.004634604368358025,True,0.04529971500021985,0.0469764246708733,0.03802702671105107,0.02074087321311517,0.0009392686822436443,0.0031307506367571816,0.0066403970004780145
base,225,0.393947571516037,0.5056376457214355,1,,42,300,4,32,300,42,200,,,0.004455088325047493,0.025250315474981567,0.1,0.28,0.2,0.22,0.18,0.2,0.14725235654866164,0.05363202390765705,0.022411111223447855,0.001370983452487797,False,0.007639310078204631,0.01464633643741786,20250923,0.004455088325047493,False,0.025250315474981567,0.14725235654866164,0.05363202390765705,0.022411111223447855,0.001370983452487797,0.007639310078204631,0.01464633643741786
base,273,0.394350528717041,0.8985313773155212,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.048658873038264744,0.01704592496234259,0.0050096016011145685,True,0.00955155915585546,0.005986102350320905,20250923,0.0035621939574188867,True,0.058410494547758166,0.1661121029319328,0.048658873038264744,0.01704592496234259,0.0050096016011145685,0.00955155915585546,0.005986102350320905
